id	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC	P	level_1	level_2	level_3	ko_name	color	sig	label_hjust	label_nudge
K08092	0.951237479104401	2.15064612040584	-0.604705053457666	0.622843382989358	-1.17689269098079	0.377156617010642	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	dlgD; 3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]	lightblue	notsig	0	0.05
K03476	7.21180863882807	14.4341895015343	-0.695790611936322	0.729158627883653	-1.00105707933796	0.270841372116347	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	ulaG; L-ascorbate 6-phosphate lactonase [EC:3.1.1.-]	lightblue	notsig	0	0.05
K01630	0.526956564081206	1.05129728373443	-0.514707470557654	0.518275760998901	-0.996414735833645	0.481724239001099	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]	lightblue	notsig	0	0.05
K23007	2.01195019074021	3.91384527633768	-0.375474452635239	0.405122743148548	-0.959992134699106	0.594877256851452	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	lgoD; L-galactonate 5-dehydrogenase [EC:1.1.1.414]	lightblue	notsig	0	0.05
K00002	4.14219540951527	6.06030064905119	-0.354826330035599	0.384129004388505	-0.548993752181693	0.615870995611495	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	AKR1A1, adh; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	lightblue	notsig	0	0.05
K01683	0.959247784231828	1.36673745096566	-0.264975175401932	0.24113982368682	-0.510760696680066	0.75886017631318	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	araD; D-arabinonate dehydratase [EC:4.2.1.5]	lightblue	notsig	0	0.05
K03078	0.68760712047778	0.875468172983903	-0.161216849208759	0.198579912210803	-0.348470246828433	0.801420087789197	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	ulaD, sgaH, sgbH; 3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85]	lightblue	notsig	0	0.05
K08679	2.59541898473293	3.09095438399504	-0.120927820678635	0.234751548555778	-0.252084908083488	0.765248451444222	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	GAE, cap1J; UDP-glucuronate 4-epimerase [EC:5.1.3.6]	lightblue	notsig	0	0.05
K03475	34.048613727951	38.8489115678754	-0.12331693814666	0.230811864305206	-0.190278118295916	0.769188135694794	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	ulaA, sgaT; ascorbate PTS system EIIC component	lightblue	notsig	0	0.05
K10046	0.489174092299651	0.541356226518207	-0.115016594322467	0.245179930491672	-0.146230239809961	0.754820069508328	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	GME; GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]	lightblue	notsig	0	0.05
K19642	0.483025079041072	0.512092706075088	-0.0696516878032536	0.25667196655701	-0.0843069135325058	0.74332803344299	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	GALUR; D-galacturonate reductase [EC:1.1.1.365]	lightblue	notsig	0	0.05
K00012	166.099748324098	175.661959836849	-0.119192122843258	0.237745454429358	-0.0807519175948284	0.762254545570642	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]	lightblue	notsig	0	0.05
K10047	0.502952321597201	0.517246564144986	-0.0337554954369265	0.196754137601439	-0.0404305136301703	0.803245862398561	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	VTC4; inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase [EC:3.1.3.25 3.1.3.93]	lightblue	notsig	0	0.05
K20023	0.500540686673375	0.512092706075088	-0.0272819065755795	0.18771793028961	-0.0329176664578819	0.81228206971039	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	talrD-galrD; L-talarate/galactarate dehydratase [EC:4.2.1.156 4.2.1.42]	lightblue	notsig	0	0.05
K18649	0.507186118841446	0.512092706075088	-0.0115867962037533	0.177135988927566	-0.013889749447413	0.822864011072434	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	IMPL2; inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]	lightblue	notsig	0	0.05
K08232	0.492408359170709	0.489081729300195	0.0079468921734712	0.184952757308803	0.00977968265074265	0.815047242691197	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	E1.6.5.4; monodehydroascorbate reductase (NADH) [EC:1.6.5.4]	pink	notsig	1	-0.05
K01706	1.39820358251163	1.34944051893132	0.0299129011541607	0.164373040763894	0.0512130499699777	0.835626959236106	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	gudD; glucarate dehydratase [EC:4.2.1.40]	pink	notsig	1	-0.05
K02822	0.521780962914269	0.495854509121845	0.0576856066199414	0.0452008782576546	0.073527433513194	0.954799121742345	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	ulaB, sgaB; ascorbate PTS system EIIB component [EC:2.7.1.194]	pink	notsig	1	-0.05
K01708	0.893234308347224	0.793475550604666	0.101035891841235	0.0248635098307025	0.170852894954496	0.975136490169297	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	garD; galactarate dehydratase [EC:4.2.1.42]	pink	notsig	1	-0.05
K00107	0.600101685538411	0.529581648393286	0.13517670984114	0.0262850900566416	0.180353852779214	0.973714909943358	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	ALO; D-arabinono-1,4-lactone oxidase [EC:1.1.3.37]	pink	notsig	1	-0.05
K00880	8.27770428960648	7.05831614733934	0.142678749011277	0.0229903735530714	0.229906660083385	0.977009626446929	09100 Metabolism	09101 Carbohydrate metabolism	00053 Ascorbate and aldarate metabolism [PATH:ko00053]	lyxK; L-xylulokinase [EC:2.7.1.53]	pink	notsig	1	-0.05
